;Name;Worldwide;Duration;Year;Country;Director;Top_Director;Director_Category;Continent_ABD;Continent_Asia;Continent_Australia;Continent_Europe;Continent_Multi Nation;Continent_North America;MovieType_Aile;MovieType_Aksiyon;MovieType_Animasyon;MovieType_Belgesel;MovieType_Bilim Kurgu;MovieType_Dram;MovieType_Fantastik;MovieType_Gerilim;MovieType_Gizem;MovieType_Komedi;MovieType_Korku;MovieType_Macera;MovieType_Sava?;MovieType_Western
1346;Leatherheads;41319039;114;2008;Multi Nation;George Clooney;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1347;The Love Guru;40877556;87;2008;Multi Nation;Marco Schnabel;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1348;The Spirit;39164441;103;2008;ABD;Frank Miller;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1349;Admiral;39143985;123;2008;Rusya;Andrei Kravchuk;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1350;Ghajini;38316584;186;2008;Hindistan;A.R. Murugadoss;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1351;Disaster Movie;34816824;87;2008;ABD;"Jason Friedberg
                                        ,                                                                                                                     Aaron Seltzer";0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1352;In Bruges;33394440;108;2008;Multi Nation;Martin McDonagh;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1353;Che: Part One;33266274;134;2008;Multi Nation;Steven Soderbergh;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1354;Last Chance Harvey;32566966;99;2008;ABD;Joel Hopkins;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1355;Pride and Glory;31200557;130;2008;Multi Nation;Gavin O'Connor;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1356;Igor;30893885;87;2008;Multi Nation;Tony Leondis;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1357;Be Kind Rewind;30579406;102;2008;Multi Nation;Michel Gondry;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1358;Rab Ne Bana Di Jodi;29914469;167;2008;Hindistan;Aditya Chopra;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1359;The Class;29303505;114;2007;Türkiye;Ilmar Raag;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1360;Appaloosa;27712362;115;2008;ABD;Ed Harris;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1361;Traitor;27674464;114;2008;ABD;Jeffrey Nachmanoff;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1362;Frost/Nixon;27426335;122;2008;Multi Nation;Ron Howard;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1363;Ghost Town;27090159;102;2008;ABD;David Koepp;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1364;Jodhaa Akbar;26890354;213;2008;Hindistan;Ashutosh Gowariker;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1365;Mad Money;26412163;104;2008;ABD;Callie Khouri;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1366;Kung Fu Dunk;22945567;98;2008;Multi Nation;Yen-ping Chu;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1367;The Ruins;22818256;91;2008;Multi Nation;Carter Smith;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1368;The Accidental Husband;22707064;90;2008;Multi Nation;Griffin Dunne;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1369;Doomsday;22472631;108;2008;Multi Nation;Neil Marshall;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1370;A.R.O.G;22212369;127;2008;Türkiye;"Ali Taner Baltac?
                                        ,                                                                                                                     Cem Y?lmaz";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1371;Wild Child;21972336;98;2008;Multi Nation;Nick Moore;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1372;Over Her Dead Body;21458111;95;2008;ABD;Jeff Lowell;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1373;Blindness;19844979;121;2008;Multi Nation;Fernando Meirelles;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1374;Avatar;2743577587;162;2009;Multi Nation;James Cameron;1;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1375;Harry Potter and the Half-Blood Prince;933959197;153;2009;Multi Nation;David Yates;0;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1376;Ice Age: Dawn of the Dinosaurs;886686817;94;2009;ABD;"Carlos Saldanha
                                        ,                                                                                                                     Mike Thurmeier";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1377;2012;769679473;158;2009;ABD;Roland Emmerich;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1378;Up;735099082;96;2009;ABD;"Pete Docter
                                        ,                                                                                                                     Bob Peterson";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1379;The Twilight Saga: New Moon;709827462;131;2009;ABD;Chris Weitz;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1380;Sherlock Holmes;524028679;129;2009;Multi Nation;Guy Ritchie;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1381;The Hangover;468812793;100;2009;Multi Nation;Todd Phillips;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1382;Star Trek;385680446;127;2009;ABD;J.J. Abrams;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1383;Monsters vs. Aliens;381509870;94;2009;ABD;"Conrad Vernon
                                        ,                                                                                                                     Rob Letterman";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1384;X-Men Origins: Wolverine;373062864;107;2009;ABD;Gavin Hood;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1385;A Christmas Carol;325286646;94;2009;ABD;Robert Zemeckis;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1386;Inglourious Basterds;321455689;153;2009;Multi Nation;Quentin Tarantino;1;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1387;The Proposal;317375031;108;2009;ABD;Anne Fletcher;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1388;The Blind Side;309208309;129;2009;ABD;John Lee Hancock;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1389;G.I. Joe: The Rise of Cobra;302469017;118;2009;ABD;Stephen Sommers;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1390;G-Force;292817841;88;2009;ABD;Hoyt Yeatman;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1391;It's Complicated;219103655;121;2009;ABD;Nancy Meyers;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1392;Public Enemies;214104620;140;2009;Multi Nation;Michael Mann;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1393;District 9;210888950;112;2009;Multi Nation;Neill Blomkamp;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1394;The Ugly Truth;205298907;96;2009;ABD;Robert Luketic;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1395;Paranormal Activity;193355800;85;2007;ABD;Oren Peli;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1396;The Final Destination;186167139;82;2009;ABD;David R. Ellis;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1397;Watchmen;185382813;163;2009;ABD;Zack Snyder;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1398;Paul Blart: Mall Cop;183348429;91;2009;ABD;Steve Carr;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1399;He's Just Not That Into You;178866158;129;2009;ABD;Ken Kwapis;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1400;Couples Retreat;171844840;113;2009;ABD;Peter Billingsley;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1401;Hannah Montana: The Movie;155545279;102;2009;ABD;Peter Chelsom;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1402;17 Again;136316880;102;2009;ABD;Burr Steers;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1403;Julie & Julia;129540522;123;2009;ABD;Nora Ephron;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1404;The Fighter;129190869;116;2010;ABD;David O. Russell;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1405;Law Abiding Citizen;127944208;109;2009;Multi Nation;F. Gary Gray;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1406;Coraline;124596837;100;2009;ABD;Henry Selick;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1407;Surrogates;122444772;89;2009;ABD;Jonathan Mostow;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1408;Invictus;122233971;134;2009;ABD;Clint Eastwood;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1409;Bride Wars;115375850;89;2009;ABD;Gary Winick;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1410;Bride Wars;27670000;89;2009;ABD;Gary Winick;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1411;Planet 51;105647102;91;2009;Multi Nation;"Javier Abad
                                        ,                                                                                                                     Jorge Blanco (i)";0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1412;Zombieland;102392080;88;2009;ABD;Ruben Fleischer;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1413;Ghosts of Girlfriends Past;102366815;115;2009;ABD;Mark Waters;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1414;The Time Traveler's Wife;101344412;108;2009;ABD;Robert Schwentke;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1415;My Bloody Valentine;100734718;101;2009;ABD;Patrick Lussier;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1416;Old Dogs;96753696;88;2009;ABD;Walt Becker;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1417;My Sister's Keeper;95714875;109;2009;ABD;Nick Cassavetes;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1418;Green Zone;94882549;115;2010;Multi Nation;Paul Greengrass;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1419;The Lovely Bones;93621340;136;2009;Multi Nation;Peter Jackson;1;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1420;Underworld: Rise of the Lycans;92158961;92;2009;ABD;Patrick Tatopoulos;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1421;I Love You, Man;91980359;105;2009;ABD;John Hamburg;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1422;Friday the 13th;91509154;97;2009;ABD;Marcus Nispel;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1423;Duplicity;78176181;125;2009;Multi Nation;Tony Gilroy;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1424;Orphan;77912251;122;2009;Multi Nation;Jaume Collet-Serra;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1425;The Haunting in Connecticut;77536359;102;2009;ABD;Peter Cornwell;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1426;Fame;77211836;107;2009;ABD;Kevin Tancharoen;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1427;The Pink Panther 2;76025134;92;2009;ABD;Harald Zwart;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1428;Obsessed;73830347;108;2009;ABD;Steve Shill;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1429;Funny People;71585235;146;2009;ABD;Judd Apatow;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1430;Saw VI;68234154;90;2009;Multi Nation;Kevin Greutert;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1431;Year One;62357900;97;2009;ABD;Harold Ramis;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1432;Ninja Assassin;61601280;99;2009;Multi Nation;James McTeigue;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1433;3 Idiots;60262836;170;2009;Hindistan;Rajkumar Hirani;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1434;The International;60253843;118;2009;Multi Nation;Tom Tykwer;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1435;Dragonball Evolution;55720772;85;2009;Multi Nation;James Wong;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1436;Nine;54004950;119;2009;Multi Nation;Rob Marshall;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1437;Push;48858618;111;2009;Multi Nation;Paul McGuigan;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1438;9;48428063;79;2009;Multi Nation;Shane Acker;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1439;The Fourth Kind;47709193;98;2009;Multi Nation;Olatunde Osunsanmi;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1440;Crazy Heart;47405566;112;2009;ABD;Scott Cooper;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1441;Fantastic Mr. Fox;46471023;87;2009;ABD;Wes Anderson;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1442;The Spy Next Door;45236543;94;2010;ABD;Brian Levant;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1443;Brothers;43474578;105;2009;ABD;Jim Sheridan;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1444;The Uninvited;41633384;87;2009;ABD;"Charles Guard
                                        ,                                                                                                                     Thomas Guard";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1445;Gamer;40828540;95;2009;ABD;"Brian Taylor
                                        ,                                                                                                                     Mark Neveldine";0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1446;All About Steve;40105542;99;2009;ABD;Phil Traill;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1447;Astro Boy;39886986;93;2009;Multi Nation;David Bowers;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1448;Agora;39457342;127;2009;Multi Nation;Alejandro Amenábar;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1449;Halloween II;39421467;105;2009;ABD;Rob Zombie;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1450;Cirque du Freak: The Vampire's Assistant;39291383;109;2009;ABD;Paul Weitz;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1451;The Soloist;38332994;109;2009;Multi Nation;Joe Wright;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1452;The Boat That Rocked;36348784;135;2009;?ngiltere;Richard Curtis;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1453;Love Happens;36088028;109;2009;Multi Nation;Brandon Camp;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1454;Whatever Works;36020534;93;2009;Multi Nation;Woody Allen;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1455;Crank: High Voltage;34572541;96;2009;ABD;"Brian Taylor
                                        ,                                                                                                                     Mark Neveldine";0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1456;The Box;33333531;115;2009;ABD;Richard Kelly;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1457;Fighting;32482728;105;2009;Multi Nation;Dito Montiel;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1458;The Invention of Lying;32406507;100;2009;ABD;"Ricky Gervais
                                        ,                                                                                                                     Matthew Robinson";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1459;Jennifer's Body;31556061;107;2009;ABD;Karyn Kusama;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1460;Dance Flick;31439140;83;2009;ABD;Damien Wayans;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1461;A Serious Man;31430334;106;2009;Multi Nation;"Joel Coen
                                        ,                                                                                                                     Ethan Coen";1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1462;The Stepfather;31198531;101;2009;ABD;Nelson Mccormick;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1463;The Young Victoria;29181829;100;2009;Multi Nation;Jean-Marc Vallee;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1464;New in Town;29010817;97;2009;ABD;Jonas Elmer;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1465;Case 39;28190603;109;2009;Multi Nation;Christian Alvart;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1466;The Road;27639579;111;2009;ABD;John Hillcoat;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1467;Sorority Row;27206120;101;2009;ABD;Stewart Hendler;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1468;An Education;26096852;100;2009;?ngiltere;Lone Scherfig;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1469;Coco;25593707;105;2017;ABD;"Lee Unkrich
                                        ,                                                                                                                     Adrian Molina";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1470;Coco;807816196;105;2017;ABD;"Lee Unkrich
                                        ,                                                                                                                     Adrian Molina";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1471;A Single Man;24964890;99;2009;ABD;Tom Ford;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1472;Jonas Brothers: The 3D Concert Experience;23186960;76;2009;ABD;Bruce Hendricks;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1473;Imagine That;22985194;107;2009;ABD;Karey Kirkpatrick;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1474;Armored;22942221;88;2009;ABD;Nimród Antal;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1475;A Perfect Getaway;22938329;98;2009;ABD;David Twohy;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1476;Dorian Gray;22873653;112;2009;?ngiltere;Oliver Parker;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1477;The Rebound;21791288;95;2009;Multi Nation;Bart Freundlich;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1478;I Love You Phillip Morris;20768906;98;2009;Multi Nation;"Glenn Ficarra
                                        ,                                                                                                                     John Requa";0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1479;Pandorum;20648328;108;2009;Multi Nation;Christian Alvart;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1480;Solomon Kane;19652185;104;2009;Multi Nation;Michael J. Bassett;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1481;Amelia;19643086;111;2009;ABD;Mira Nair;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1482;Cell 211;19300483;110;2009;Multi Nation;Daniel Monzon;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1483;Toy Story 3;1066969703;103;2010;ABD;Lee Unkrich;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1484;Alice in Wonderland;1025467110;108;2010;ABD;Tim Burton;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1485;Inception;828258695;148;2010;Multi Nation;Christopher Nolan;1;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1486;The Twilight Saga: Eclipse;698491347;124;2010;ABD;David Slade;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1487;Iron Man 2;623933331;125;2010;ABD;Jon Favreau;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1488;Tangled;592461732;100;2010;ABD;"Byron Howard
                                        ,                                                                                                                     Nathan Greno";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1489;Despicable Me;543113985;94;2010;ABD;"Pierre Coffin
                                        ,                                                                                                                     Chris Renaud
                                        ,                                                                                                                     Sergio Pablos";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1490;How to Train Your Dragon;494878759;98;2010;ABD;"Chris Sanders
                                        ,                                                                                                                     Dean DeBlois";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1491;Clash of the Titans;493214993;106;2010;ABD;Louis Leterrier;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1492;The King's Speech;423999102;118;2010;Multi Nation;Tom Hooper;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1493;The Karate Kid;359126022;140;2010;Multi Nation;Harald Zwart;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1494;Black Swan;329398046;108;2010;ABD;Darren Aronofsky;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1495;Megamind;321885765;96;2010;ABD;Tom McGrath;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1496;Robin Hood;321669741;140;2010;Multi Nation;Ridley Scott;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1497;Robin Hood;321669741;116;2018;ABD;Otto Bathurst;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1498;Robin Hood;86489031;140;2010;Multi Nation;Ridley Scott;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1499;Robin Hood;86489031;116;2018;ABD;Otto Bathurst;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1500;Little Fockers;310650585;98;2010;ABD;Paul Weitz;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1501;Resident Evil: Afterlife;300228084;97;2010;Multi Nation;Paul W.S. Anderson;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1502;Shutter Island;294804195;138;2010;ABD;Martin Scorsese;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1503;Salt;293503354;100;2010;ABD;Phillip Noyce;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1504;The Tourist;278780441;103;2010;Multi Nation;Florian Henckel von Donnersmarck;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1505;The Expendables;274470394;103;2010;Multi Nation;Sylvester Stallone;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1506;Grown Ups;271430189;102;2010;ABD;Dennis Dugan;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1507;True Grit;252276927;110;2010;ABD;"Joel Coen
                                        ,                                                                                                                     Ethan Coen";1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1508;Gulliver's Travels;237382724;85;2010;ABD;Rob Letterman;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1509;The Social Network;224920315;121;2010;ABD;David Fincher;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1510;Valentine's Day;216485654;125;2010;ABD;Garry Marshall;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1511;The Sorcerer's Apprentice;215283742;109;2010;ABD;Jon Turteltaub;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1512;Due Date;211780824;95;2010;ABD;Todd Phillips;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1513;Eat Pray Love;204594016;133;2010;ABD;Ryan Murphy;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1514;Yogi Bear;203509374;80;2010;ABD;Eric Brevig;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1515;Paranormal Activity 2;177512032;91;2010;ABD;Tod Williams;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1516;The A-Team;177238796;117;2010;ABD;Joe Carnahan;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1517;The Other Guys;170458922;107;2010;ABD;Adam McKay;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
